category,scientific_name,common_names,conservation_status
Vascular Plant,Gaultheria procumbens,"Teaberry, Wintergreen",Conserved
Vascular Plant,Gaylussacia baccata,Black Huckleberry,Conserved
Vascular Plant,Gaylussacia ursina,Bear Huckleberry,Conserved
Vascular Plant,Kalmia latifolia,Mountain Laurel,Conserved
Vascular Plant,Leiophyllum buxifolium,Sand Myrtle,Conserved
Vascular Plant,Leucothoe fontanesiana,"Dog-Hobble, Highland Dog-Hobble",Conserved
Vascular Plant,Leucothoe recurva,"Deciduous Leucothoe, Recurved Dog-Hobble",Conserved
Vascular Plant,Lyonia ligustrina,Maleberry,Conserved
Vascular Plant,Menziesia pilosa,Minniebush,Conserved
Vascular Plant,Monotropa hypopithys,"American Pinesap, Pine-Sap, Pinesap",Conserved
Vascular Plant,Monotropa uniflora,"Indian Pipe, Indian-Pipe",Species of Concern
Vascular Plant,Monotropsis odorata,"Sweet Pinesap, Sweet Pine-Sap",Species of Concern
Vascular Plant,Oxydendrum arboreum,Sourwood,Conserved
Vascular Plant,Pieris floribunda,"Mountain Fetter-Bush, Mountain Pieris",Conserved
Vascular Plant,Rhododendron,"Azaleas, Rhododendron",Conserved
Vascular Plant,Rhododendron arborescens,"Smooth Azalea, Sweet Azalea",Conserved
Vascular Plant,Rhododendron calendulaceum,Flame Azalea,Conserved
Vascular Plant,Rhododendron canescens,Mountain Azalea,Conserved
Vascular Plant,Rhododendron carolinianum,Carolina Azalea,Conserved
Vascular Plant,Rhododendron catawbiense,Catawba Rhododendron,Conserved
Vascular Plant,Rhododendron cumberlandense,Cumberland Rhododendron,Conserved
Vascular Plant,Rhododendron maximum,"Great Laurel, Rosebay Rhododendron",Conserved
Vascular Plant,Rhododendron minus,"Carolina Rhododendron, Small-Leaved Rhododendron",Conserved
Vascular Plant,Rhododendron periclymenoides,"Pink Azalea, Pinxter-Bush",Conserved
Vascular Plant,Rhododendron prinophyllum,Pink Azalea,Conserved
Vascular Plant,Rhododendron vaseyi,Pink-Shell Azalea,Conserved
Vascular Plant,Rhododendron viscosum,"Clammy Azalea, Swamp Azalea",Conserved
Vascular Plant,Rhododendron X bakeri,Cumberland Azalea,Conserved
Vascular Plant,Vaccinium angustifolium,"Late Lowbush Blueberry, Lowbush Blueberry",Conserved
Vascular Plant,Vaccinium arboreum,"Farkleberry, Sparkleberry",Conserved
Vascular Plant,Vaccinium corymbosum,Tall Woodland Blueberry,Conserved
Vascular Plant,Vaccinium erythrocarpum,"Mountain Cranberry-Bush, Southern Mountain Cranberry",Conserved
Vascular Plant,Vaccinium fuscatum,Black Highbush Blueberry,Conserved
Vascular Plant,Vaccinium hirsutum,Hairy Blueberry,Species of Concern
Vascular Plant,Vaccinium macrocarpon,Cranberry,Conserved
Vascular Plant,Vaccinium myrtilloides,"Sour-Top Blueberry, Velvetleaf Blueberry, Velvetleaf Huckleberry",Conserved
Vascular Plant,Vaccinium pallidum,"Early Lowbush Blueberry, Pale Lowbush Blueberry",Conserved
Vascular Plant,Vaccinium stamineum,Deerberry,Conserved
Vascular Plant,Phlox amoena,"Hairy Phlox, Narrow-Leaved Phlox",Conserved
Vascular Plant,Phlox amplifolia,"Broad-Leaved Phlox, Large-Leaved Phlox",Conserved
Vascular Plant,Phlox carolina ssp. alta,Thickleaf Phlox,Conserved
Vascular Plant,Phlox divaricata,"Blue Phlox, Wild Blue Phlox",Conserved
Vascular Plant,Phlox drummondii,Drummond Phlox,Conserved
Vascular Plant,Phlox glaberrima ssp. triflora,Smooth Phlox,Conserved
Vascular Plant,Phlox latifolia,"Mountain Phlox, Wideflower Phlox",Conserved
Vascular Plant,Phlox maculata ssp. pyramidalis,Wild Sweetwilliam,Conserved
Vascular Plant,Phlox ovata,Mountain Phlox,Conserved
Vascular Plant,Phlox paniculata,Summer Phlox,Conserved
Vascular Plant,Phlox stolonifera,Creeping Phlox,Conserved
Vascular Plant,Phlox subulata,Moss Phlox,Conserved
Vascular Plant,Polemonium reptans,"Greek Valerian, Greek Valerian, Jacob's Ladder",Conserved
Vascular Plant,Anagallis arvensis,"Scarlet Pimpernel, Pimpernel, Scarlet Pimpernel",Conserved
Vascular Plant,Anagallis minima,Chaffweed,Conserved
Vascular Plant,Dodecatheon meadia,"Blazing Star, Shootingstar",Conserved
Vascular Plant,Lysimachia ciliata,"Ciliate Loosestrife, Fringed Loosestrife",Conserved
Vascular Plant,Lysimachia fraseri,Fraser's Loosestrife,Species of Concern
Vascular Plant,Lysimachia hybrida,"Intermediate Loosestrife, Lance-Leaf Loosestrife",Conserved
Vascular Plant,Lysimachia lanceolata,"Lance-Leaf Loosestrife, Narrow-Leaved Loosestrife",Conserved
Vascular Plant,Lysimachia nummularia,"Creeping Jennie, Moneywort",Conserved
Vascular Plant,Lysimachia quadrifolia,Whorled Loosestrife,Conserved
Vascular Plant,Lysimachia terrestris,Earth Loosestrife,Conserved
Vascular Plant,Lysimachia tonsa,"Smooth Loosestrife, Southern Loosestrife",Conserved
Vascular Plant,Samolus valerandi ssp. parviflorus,Samolus,Conserved
Vascular Plant,Trientalis borealis,Star-Flower,Conserved
Vascular Plant,Sarracenia purpurea,Purple Pitcherplant,Conserved
Vascular Plant,Halesia tetraptera var. monticola,Silverbell,Conserved
Vascular Plant,Styrax grandifolius,Bigleaf Snowbell,Conserved
Vascular Plant,Symplocos tinctoria,"Horse-Sugar, Sweetleaf",Conserved
Vascular Plant,Stewartia ovata,"Mountain Camellia, Mountain Stewartia",Conserved
Vascular Plant,Albizia julibrissin,"Mimosa, Silk Tree",Conserved
Vascular Plant,Amorpha fruticosa,"False Indigo, False Indigo-Bush",Conserved
Vascular Plant,Amorpha georgiana,Georgia Leadplant,Conserved
Vascular Plant,Amorpha glabra,"Smooth False Indigo, Smooth Indigobush",Conserved
Vascular Plant,Amphicarpaea bracteata,"American Hog-Peanut, Hog-Peanut",Conserved
Vascular Plant,Apios americana,"American Groundnut, Ground-Nut",Conserved
Vascular Plant,Astragalus canadensis,Milk Vetch,Conserved
Vascular Plant,Baptisia tinctoria,"Wild Indigo, Yellow Wild-Indigo",Conserved
Vascular Plant,Centrosema virginianum,"Butterfly-Pea, Coastal Butterfly-Pea",Conserved
Vascular Plant,Cercis canadensis,"Eastern Redbud, Redbud",Conserved
Vascular Plant,Chamaecrista fasciculata,"Partridge-Pea, Prairie Senna",Conserved
Vascular Plant,Chamaecrista fasciculata var. fasciculata,"Partridge Pea, Sleepingplant",Conserved
Vascular Plant,Chamaecrista nictitans ssp. nictitans var. nictitans,Partridge Pea,Conserved
Vascular Plant,Cladrastis kentukea,Yellowwood,Conserved
Vascular Plant,Clitoria mariana,"Butterfly-Pea, Maryland Butterfly-Pea",Conserved
Vascular Plant,Coronilla varia,"Common Crown-Vetch, Crown-Vetch",Conserved
Vascular Plant,Crotalaria purshii,"Pursh's Rattlebox, Rattlebox",Conserved
Vascular Plant,Crotalaria sagittalis,Arrowhead Rattlebox,Conserved
Vascular Plant,Cytisus scoparius,"Scotch Broom, Scotch-Broom",Conserved
Vascular Plant,Desmanthus illinoensis,Prairie Bundleflower,Conserved
Vascular Plant,Desmodium canescens,"Hoary Tick-Treefoil, Tick-Trefoil",Conserved
Vascular Plant,Desmodium ciliare,"Hairy Small-Leaved Tick-Treefoil, Small-Leaved Tick-Trefoil",Conserved
Vascular Plant,Desmodium cuspidatum,"Tick-Trefoil, Toothed Tick-Treefoil",Conserved
Vascular Plant,Desmodium glabellum,"Dillen Tick-Trefoil, Tick-Trefoil",Conserved
Vascular Plant,Desmodium glutinosum,"Large Tick-Trefoil, Whorled Tick-Trefoil",Conserved
Vascular Plant,Desmodium laevigatum,"Smooth Tick-Treefoil, Smooth Tick-Trefoil",Conserved
Vascular Plant,Desmodium marilandicum,"Maryland Tick-Treefoil, Narrow Tick-Trefoil",Conserved
Vascular Plant,Desmodium nudiflorum,"Bare-Stemmed Tick-Treefoil, Naked-Flowered Tick-Trefoil",Conserved
Vascular Plant,Desmodium nuttallii,"Nuttall Tick-Trefoil, Nuttall's Tick-Trefoil",Conserved
Vascular Plant,Desmodium ochroleucum,Cream Ticktrefoil,Conserved
Vascular Plant,Desmodium paniculatum var. paniculatum,Panicledleaf Ticktrefoil,Conserved
Vascular Plant,Desmodium pauciflorum,"Fewflower Tick-Trefoil, Leafy Tick-Trefoil",Conserved
Vascular Plant,Desmodium perplexum,"Perplexed Tick-Trefoil, Tick-Trefoil",Conserved
Vascular Plant,Desmodium rotundifolium,"Prostrate Tick-Treefoil, Prostrate Tick-Trefoil",Conserved
Vascular Plant,Desmodium viridiflorum,"Tick-Trefoil, Velvety Tick-Treefoil",Conserved
Vascular Plant,Galactia regularis,"Eastern Milk-Pea, Milk Pea",Conserved
Vascular Plant,Galactia volubilis,Downy Milkpea,Conserved
Vascular Plant,Gleditsia triacanthos,"Honeylocust, Honey-Locust",Conserved
Vascular Plant,Gymnocladus dioicus,Kentucky Coffee-Tree,Conserved
Vascular Plant,Kummerowia stipulacea,Korean Bush-Clover,Conserved
Vascular Plant,Kummerowia striata,Japanese Bush-Clover,Conserved
Vascular Plant,Laburnum anagyroides,Laburnum,Conserved
Vascular Plant,Lathyrus latifolius,"Broad-Leaf Peavine, Everlasting Pea, Everlasting Peavine, Everlasting-Pea, Perennial Pea, Perennial Peavine, Perennial Sweetpea",Conserved
Vascular Plant,Lathyrus venosus var. intonsus,Veiny Pea,Conserved
Vascular Plant,Lespedeza bicolor,"Japanese Lespedeza, Shrubby Bushclover",Conserved
Vascular Plant,Lespedeza capitata,"Round-Head Bush-Clover, Round-Headed Bush Clover",Conserved
Vascular Plant,Lespedeza cuneata,"Chinese Bushclover, Cuneate Bush-Clover",Conserved
Vascular Plant,Lespedeza frutescens,Shrubby Lespedeza,Conserved
Vascular Plant,Lespedeza hirta,Hairy Bush-Clover,Conserved
Vascular Plant,Lespedeza intermedia,"Wand Bush-Clover, Wandlike Bush-Clover",Conserved
Vascular Plant,Lespedeza procumbens,"Low Bush-Clover, Trailing Bush-Clover",Conserved
Vascular Plant,Lespedeza repens,"Creeping Bush-Clover, Trailing Bush-Clover",Conserved
Vascular Plant,Lespedeza stuevei,Tall Lespedeza,Conserved
Vascular Plant,Lespedeza violacea,Violet Bush-Clover,Conserved
Vascular Plant,Lespedeza virginica,Slender Bush-Clover,Conserved
Vascular Plant,Lespedeza X nuttallii,Hybrid Bush-Clover,Conserved
Vascular Plant,Lotus corniculatus,"Birdsfoot Trefoil, Lotus",Conserved
Vascular Plant,Medicago lupulina,"Black Medic, Black Medick, Black Medic, Black Medic Clover, Black Medick, Hop Clover, Hop Medic, Nonesuch, Yellow Trefoil",Conserved
Vascular Plant,Medicago sativa,Alfalfa,Conserved
Vascular Plant,Melilotus albus,"White Sweet-Clover, Bokhara-Clover, Honey-Clover, White Melilot, White Sweet-Clover",Conserved
Vascular Plant,Melilotus officinalis,"Yellow Sweet-Clover, Cornilla Real, Field Melilot, Ribbed Melilot, Yellow Sweetclover, Yellow Sweet-Clover",Conserved
Vascular Plant,Mimosa microphylla,"Littleleaf Sensitive-Briar, Sensitive Brier",Conserved
Vascular Plant,Mimosa quadrivalvis var. angustata,"Little-Leaf Sensitive-Briars, Sesitive-Brier, Catclaw",Conserved
Vascular Plant,Orbexilum onobrychis,Tall Psoralea,Conserved
Vascular Plant,Orbexilum pedunculatum,Sampson's Snakeroot,Conserved
Vascular Plant,Orbexilum pedunculatum var. pedunculatum,Sampson's Snakeroot,Conserved
Vascular Plant,Orbexilum pedunculatum var. psoralioides,Sampson's Snakeroot,Conserved
Vascular Plant,Phaseolus polystachios,Wild Bean,Conserved
Vascular Plant,Pueraria montana var. lobata,Kudzu,Conserved
Vascular Plant,Rhynchosia tomentosa,"Hairy Rhynchosia, Hairy Snoutbean",Conserved
Vascular Plant,Robinia hispida var. hispida,Bristly Locust,Conserved
Vascular Plant,Robinia hispida var. kelseyi,Kelsey's Locust,Conserved
Vascular Plant,Robinia hispida var. rosea,Boynton's Locust,Conserved
Vascular Plant,Robinia pseudoacacia,Black Locust,Conserved
Vascular Plant,Robinia viscosa,Clammy Locust,Conserved
Vascular Plant,Robinia viscosa var. hartwegii,Hartweg's Locust,Conserved
Vascular Plant,Senna hebecarpa,"Tall Partridge-Pea, Wild Senna",Conserved
Vascular Plant,Senna marilandica,"Maryland Senna, Wild Senna",Conserved
Vascular Plant,Senna obtusifolia,"Java-Bean, Sicklepod",Conserved
Vascular Plant,Strophostyles helvula,Trailing Fuzzybean,Conserved
Vascular Plant,Strophostyles umbellata,"Pink Wild-Bean, Wild-Bean",Conserved
Vascular Plant,Stylosanthes biflora,"Pencil Flower, Pencilflower",Conserved
Vascular Plant,Tephrosia spicata,"Spike Goat's Rue, Spiked Hoary-Pea",Conserved
Vascular Plant,Tephrosia virginiana,"Goat's Rue, Goat's-Rue",Conserved
Vascular Plant,Thermopsis fraxinifolia,Bush-Pea,Conserved
Vascular Plant,Thermopsis mollis var. mollis,Softbush-Pea,Conserved
Vascular Plant,Thermopsis villosa,"Hairy Bush-Pea, Hairy False-Lupine",Conserved
Vascular Plant,Trifolium arvense,Rabbitfoot Clover,Conserved
Vascular Plant,Trifolium aureum,"Yellow Or Hop-Clover, Golden Clover",Conserved
Vascular Plant,Trifolium campestre,"Low Hop Clover, Low Hop-Clover, Big Hop Clover, Field Clover, Large Hop Clover, Lesser Hop Clover, Low Hop Clover",Conserved
Vascular Plant,Trifolium dubium,"Smaller Hop-Clover, Suckling Clover, Hop Clover, Smallhop Clover, Suckling Clover",Conserved
Vascular Plant,Trifolium hybridum,Alsike Clover,Conserved
Vascular Plant,Trifolium incarnatum,Crimson Clover,Conserved
Vascular Plant,Trifolium pratense,Red Clover,Conserved
Vascular Plant,Trifolium repens,"White Clover, Dutch Clover, Ladino Clover, White Clover, White Dutch Clover",Conserved
Vascular Plant,Vicia caroliniana,"Carolina Vetch, Carolina Wood Vetch",Conserved
Vascular Plant,Vicia cracca ssp. cracca,Bird Vetch,Conserved
Vascular Plant,Vicia sativa ssp. nigra,Common Vetch,Conserved
Vascular Plant,Vicia villosa ssp. varia,Winter Vetch,Conserved
Vascular Plant,Vicia villosa ssp. villosa,Hairy Vetch,Conserved
Vascular Plant,Wisteria floribunda,Japanese Wisteria,Conserved
Vascular Plant,Wisteria frutescens,"American Wisteria, Wisteria",Conserved
Vascular Plant,Polygala ambigua,Whorled Milkwort,Conserved
Vascular Plant,Polygala cruciata,"Crossleaf Milkwort, Cross-Leaved Milkwort",Conserved
Vascular Plant,Polygala curtissii,"Curtiss Milkwort, Curtiss? Milkwort",Conserved
Vascular Plant,Polygala paucifolia,"Fringed Polygala, Gay-Wing Milkwort",Conserved
Vascular Plant,Polygala polygama,Racemed Milkwort,Conserved
Vascular Plant,Polygala sanguinea,Field Milkwort,Conserved
Vascular Plant,Polygala senega var. latifolia,Seneca Snakeroot,Conserved
Vascular Plant,Polygala verticillata var. verticillata,Whorled Milkwort,Conserved
Vascular Plant,Alnus serrulata,"Brook-Side Alder, Common Alder",Conserved
Vascular Plant,Betula alleghaniensis var. alleghaniensis,Yellow Birch,Conserved
Vascular Plant,Betula lenta,"Black Or Sweet Birch, Sweet Birch",Conserved
Vascular Plant,Betula nigra,River Birch,Conserved
Vascular Plant,Betula papyrifera var. cordifolia,Mountain Paper Birch,Conserved
Vascular Plant,Betula pendula,European Weeping Birch,Conserved
Vascular Plant,Carpinus caroliniana,"American Hornbeam, American Hornbean",Conserved
Vascular Plant,Corylus americana,"American Hazel, American Hazelnut",Conserved
Vascular Plant,Corylus cornuta,"Beaked Hazel, Beaked Hazelnut",Conserved
Vascular Plant,Ostrya,Hophornbeam,Conserved
Vascular Plant,Ostrya virginiana,"Eastern Hop-Hornbeam, Hop-Hornbeam",Conserved
Vascular Plant,Castanea dentata,American Chestnut,Conserved
Vascular Plant,Castanea mollissima,Chinese Chestnut,Conserved
Vascular Plant,Castanea pumila,Allegheny Chinkapin,Conserved
Vascular Plant,Fagus grandifolia,American Beech,Conserved
Vascular Plant,Quercus,Oak,Conserved
Vascular Plant,Quercus alba,White Oak,Conserved
Vascular Plant,Quercus bicolor,Swamp White Oak,Conserved
Vascular Plant,Quercus coccinea,Scarlet Oak,Conserved
Vascular Plant,Quercus falcata,"Southern Red Oak, Spanish Oak",Conserved
Vascular Plant,Quercus imbricaria,Shingle Oak,Conserved
Vascular Plant,Quercus marilandica,Blackjack Oak,Conserved
Vascular Plant,Quercus michauxii,Swamp Chestnut Oak,Conserved
Vascular Plant,Quercus muehlenbergii,"Chinkapin Oak, Yellow Oak",Conserved
Vascular Plant,Quercus palustris,Pin Oak,Conserved
Vascular Plant,Quercus phellos,Willow Oak,Conserved
Vascular Plant,Quercus prinus,Chestnut Oak,Conserved
Vascular Plant,Quercus rubra var. ambigua,Northern Red Oak,Conserved
Vascular Plant,Quercus shumardii,Shumard Oak,Conserved
Vascular Plant,Quercus stellata,Post Oak,Conserved
Vascular Plant,Quercus velutina,Black Oak,Conserved
Vascular Plant,Quercus X saulii,Saul's Oak,Conserved
Vascular Plant,Carya alba,Mockernut Hickory,Conserved
Vascular Plant,Carya carolinae-septentrionalis,Carolina Shagbark Hickory,Conserved
Vascular Plant,Carya cordiformis,"Bitternut Hickory, Bitter-Nut Hickory",Conserved
Vascular Plant,Carya glabra,"Pignut Hickory, Sweet Pignut Hickory",Conserved
Vascular Plant,Carya illinoinensis,Pecan,Conserved
Vascular Plant,Carya laciniosa,Shellbark Hickory,Conserved
Vascular Plant,Carya ovalis,"Red Hickory, Sweet Pignut Hickory",Conserved
Vascular Plant,Carya ovata,"Shagbark Hickory, Shag-Bark Hickory",Conserved
Vascular Plant,Carya pallida,"Pale Hickory, Sand Hickory",Conserved
Vascular Plant,Juglans cinerea,"Butternut, White Walnut",Species of Concern
Vascular Plant,Juglans mandshurica,Manchu Walnut,Conserved
Vascular Plant,Juglans nigra,Black Walnut,Conserved
Vascular Plant,Comptonia peregrina,Sweet Fern,Conserved
Vascular Plant,Amsonia tabernaemontana var. tabernaemontana,Eastern Bluestar,Conserved
Vascular Plant,Apocynum androsaemifolium,"Spreading Dogbane, Bitterroot, Flytrap Dogbane, Spreading Dogbane",Conserved
Vascular Plant,Apocynum cannabinum,"Clasping-Leaf Dogbane, Indianhemp, Common Dogbane, Dogbane, Hemp Dogbane, Indian Hemp, Indian-Hemp, Prairie Dogbane",Conserved
Vascular Plant,Asclepias amplexicaulis,"Blunt-Leaved Milkweed, Clasping Milkweed",Conserved
Vascular Plant,Asclepias exaltata,Poke Milkweed,Conserved
Vascular Plant,Asclepias incarnata ssp. incarnata,Swamp Milkweed,Conserved
Vascular Plant,Asclepias incarnata ssp. pulchra,Swamp Milkweed,Conserved
Vascular Plant,Asclepias quadrifolia,"Four-Leaved Milkweed, Whorled Milkweed",Conserved
Vascular Plant,Asclepias syriaca,"Common Milkweed, Kansas Milkweed",Conserved
Vascular Plant,Asclepias tuberosa,"Butterfly-Weed, Butterfly Milkweed",Conserved
Vascular Plant,Asclepias variegata,White Milkweed,Conserved
Vascular Plant,Asclepias verticillata,Whorled Milkweed,Conserved
Vascular Plant,Cynanchum laeve,Cynanchum,Conserved
Vascular Plant,Matelea gonocarpos,"Angular-Fruited Milkvine, Climbing Milkweed",Conserved
Vascular Plant,Matelea obliqua,Climbing Milkvine,Conserved
Vascular Plant,Vinca major,"Large Periwinkle, Bigleaf Periwinkle, Greater Periwinkle, Periwinkle",Conserved
Vascular Plant,Vinca minor,Periwinkle,Conserved
Vascular Plant,Bartonia paniculata,Twining Screwstem,Conserved
Vascular Plant,Bartonia paniculata ssp. paniculata,Twining Screwstem,Conserved
Vascular Plant,Bartonia virginica,"Bartonia, Yellow Screwstem",Conserved
Vascular Plant,Frasera caroliniensis,American Columbo,Conserved
Vascular Plant,Gentiana clausa,Bottle Gentian,Conserved
Vascular Plant,Gentiana decora,"Mountain Gentian, Showy Gentian",Conserved
Vascular Plant,Gentiana linearis,"Linear-Leaved Gentian, Narrow-Leaved Gentian",Conserved
Vascular Plant,Gentiana saponaria,"Soap Gentian, Soapwort Gentian",Conserved
Vascular Plant,Gentiana villosa,"Hairy Gentian, Striped Gentian",Conserved
Vascular Plant,Gentianella quinquefolia ssp. quinquefolia,Stiff Gentian,Conserved
Vascular Plant,Obolaria virginica,"Pennywort, Virginia Pennywort",Conserved
Vascular Plant,Sabatia angularis,"Rose-Pink, Square-Stemmed Rose Pink",Conserved
Vascular Plant,Sabatia campanulata,"Campanulate Sabatia, Slender Marsh Pink",Conserved
Vascular Plant,Spigelia marilandica,"Indian Pink, Woodland Pinkroot",Conserved
Vascular Plant,Cephalanthus occidentalis,"Buttonbush, Common Buttonbush",Conserved
Vascular Plant,Cruciata pedemontana,"Narrow Bedstraw, Piedmont Bedstraw",Conserved
Vascular Plant,Diodia teres,Rough Buttonweed,Conserved
Vascular Plant,Diodia virginiana,"Larger Button-Weed, Virginia Buttonweed",Conserved
